episode,rewards_epi,epsilon
1167,1.5,0.05
1168,2.0,0.05
1169,1.5,0.05
1170,1.5,0.05
1171,1.5,0.05
1172,1.0,0.05
1173,1.5,0.05
1174,2.0,0.05
1175,2.0,0.05
1176,1.0,0.05
1177,2.0,0.05
1178,0.0,0.05
1179,1.5,0.05
1180,2.0,0.05
1181,1.5,0.05
1182,1.5,0.05
1183,1.5,0.05
1184,0.5,0.05
1185,2.0,0.05
1186,1.5,0.05
1187,0.5,0.05
1188,2.0,0.05
1189,2.0,0.05
1190,1.5,0.05
1191,2.0,0.05
1192,1.0,0.05
1193,1.5,0.05
1194,2.0,0.05
1195,2.0,0.05
1196,2.0,0.05
1197,2.0,0.05
1198,2.0,0.05
1199,1.0,0.05
1200,1.5,0.05
1201,1.0,0.05
1202,1.5,0.05
1203,2.0,0.05
1204,2.0,0.05
1205,1.0,0.05
1206,1.5,0.05
1207,0.5,0.05
1208,2.0,0.05
1209,1.5,0.05
1210,1.5,0.05
1211,1.5,0.05
1212,1.5,0.05
1213,2.0,0.05
1214,1.5,0.05
1215,1.5,0.05
1216,1.5,0.05
1217,1.5,0.05
1218,1.5,0.05
1219,2.0,0.05
1220,1.5,0.05
1221,2.0,0.05
1222,1.5,0.05
1223,1.5,0.05
1224,2.0,0.05
1225,1.5,0.05
1226,2.0,0.05
1227,2.0,0.05
1228,1.0,0.05
1229,2.0,0.05
1230,2.0,0.05
1231,1.5,0.05
1232,1.5,0.05
1233,1.5,0.05
1234,1.5,0.05
1235,2.0,0.05
1236,1.0,0.05
1237,2.0,0.05
1238,1.0,0.05
1239,2.0,0.05
1240,2.0,0.05
1241,2.0,0.05
1242,2.0,0.05
1243,1.5,0.05
1244,2.0,0.05
1245,0.5,0.05
1246,1.5,0.05
1247,1.5,0.05
1248,2.0,0.05
1249,2.0,0.05
1250,1.5,0.05
1251,1.5,0.05
1252,1.5,0.05
1253,1.5,0.05
1254,2.0,0.05
1255,2.0,0.05
1256,1.5,0.05
1257,1.0,0.05
1258,2.0,0.05
1259,1.5,0.05
1260,0.5,0.05
1261,2.0,0.05
1262,2.0,0.05
1263,1.0,0.05
1264,0.5,0.05
1265,1.5,0.05
1266,1.5,0.05
1267,1.0,0.05
1268,1.5,0.05
1269,1.5,0.05
1270,2.0,0.05
1271,1.0,0.05
1272,2.0,0.05
1273,2.0,0.05
1274,1.5,0.05
1275,1.5,0.05
1276,2.0,0.05
1277,1.5,0.05
1278,1.5,0.05
1279,2.0,0.05
1280,2.0,0.05
1281,1.5,0.05
1282,-0.5,0.05
1283,2.0,0.05
1284,2.0,0.05
1285,2.0,0.05
1286,1.5,0.05
1287,2.0,0.05
1288,2.0,0.05
1289,2.0,0.05
1290,2.0,0.05
1291,1.5,0.05
1292,2.0,0.05
1293,1.0,0.05
1294,1.5,0.05
1295,1.0,0.05
1296,1.5,0.05
1297,2.0,0.05
1298,1.5,0.05
1299,2.0,0.05
1300,1.5,0.05
1301,2.0,0.05
1302,2.0,0.05
1303,0.5,0.05
1304,1.5,0.05
1305,1.5,0.05
1306,1.5,0.05
1307,1.0,0.05
1308,0.5,0.05
1309,2.0,0.05
1310,2.0,0.05
1311,2.0,0.05
1312,1.0,0.05
1313,2.0,0.05
1314,2.0,0.05
1315,1.5,0.05
1316,2.0,0.05
1317,2.0,0.05
1318,1.5,0.05
1319,1.5,0.05
1320,1.0,0.05
1321,0.5,0.05
1322,0.5,0.05
1323,1.5,0.05
1324,1.5,0.05
1325,1.5,0.05
1326,1.5,0.05
1327,0.0,0.05
1328,2.0,0.05
1329,1.5,0.05
1330,1.5,0.05
1331,1.5,0.05
1332,2.0,0.05
1333,1.5,0.05
1334,2.0,0.05
1335,1.5,0.05
1336,2.0,0.05
1337,2.0,0.05
1338,2.0,0.05
1339,1.5,0.05
1340,2.0,0.05
1341,2.0,0.05
1342,2.0,0.05
1343,1.0,0.05
1344,2.0,0.05
1345,1.5,0.05
1346,1.5,0.05
1347,2.0,0.05
1348,1.5,0.05
1349,2.0,0.05
1350,1.5,0.05
1351,-0.5,0.05
1352,0.5,0.05
